AntennaID,SatelliteID,LinkBeginningTime,LinkEndingTime,TraceBeginningTime,TraceEndingTime,FeedingOrNot,MaxElevation,DayID,RevolutionNum,RiseFallFlag
Jiamusi-1,Œ¿–«-121,80929,81693,80909,81713, «,*,1,*,*
Jiamusi-1,Œ¿–«-121,86947,87699,86927,87719, «,*,2,*,*
Jiamusi-1,Œ¿–«-121,92942,93713,92922,93733, «,*,2,*,*
Jiamusi-1,Œ¿–«-121,98924,99657,98904,99677, «,*,2,*,*
Jiamusi-1,Œ¿–«-121,105003,105396,104983,105416, «,*,2,*,*
Jiamusi-1,Œ¿–«-121,155148,155780,155128,155800, «,*,2,*,*
Jiamusi-1,Œ¿–«-121,161016,161784,160996,161804, «,*,2,*,*
Jiamusi-1,Œ¿–«-121,167006,167767,166986,167787, «,*,2,*,*
Jiamusi-1,Œ¿–«-121,173023,173776,173003,173796, «,*,3,*,*
Jiamusi-1,Œ¿–«-121,179013,179786,178993,179806, «,*,3,*,*
Jiamusi-1,Œ¿–«-121,185000,185709,184980,185729, «,*,3,*,*
Jiamusi-1,Œ¿–«-121,191149,191358,191129,191378, «,*,3,*,*
Jiamusi-1,Œ¿–«-121,241188,241861,241168,241881, «,*,3,*,*
Jiamusi-1,Œ¿–«-121,247084,247855,247064,247875, «,*,3,*,*
Jiamusi-1,Œ¿–«-121,253084,253841,253064,253861, «,*,3,*,*
Jiamusi-2,Œ¿–«-121,870,1621,850,1641, «,*,1,*,*
Jiamusi-2,Œ¿–«-121,6870,7638,6850,7658, «,*,1,*,*
Jiamusi-2,Œ¿–«-121,12851,13600,12831,13620, «,*,1,*,*
Jiamusi-2,Œ¿–«-121,18894,19393,18874,19413, «,*,1,*,*
Jiamusi-2,Œ¿–«-121,69117,69693,69097,69713, «,*,1,*,*
Jiamusi-2,Œ¿–«-121,74952,75712,74932,75732, «,*,1,*,*
Jiamusi-2,Œ¿–«-121,80929,81693,80909,81713, «,*,1,*,*
Jiamusi-2,Œ¿–«-121,86947,87699,86927,87719, «,*,2,*,*
Jiamusi-2,Œ¿–«-121,92942,93713,92922,93733, «,*,2,*,*
Jiamusi-2,Œ¿–«-121,98924,99657,98904,99677, «,*,2,*,*
Jiamusi-2,Œ¿–«-121,105003,105396,104983,105416, «,*,2,*,*
Jiamusi-2,Œ¿–«-121,155148,155780,155128,155800, «,*,2,*,*
Jiamusi-2,Œ¿–«-121,161016,161784,160996,161804, «,*,2,*,*
Jiamusi-2,Œ¿–«-121,167006,167767,166986,167787, «,*,2,*,*
Jiamusi-2,Œ¿–«-121,173023,173776,173003,173796, «,*,3,*,*
Jiamusi-2,Œ¿–«-121,179013,179786,178993,179806, «,*,3,*,*
Jiamusi-2,Œ¿–«-121,185000,185709,184980,185729, «,*,3,*,*
Jiamusi-2,Œ¿–«-121,191149,191358,191129,191378, «,*,3,*,*
Jiamusi-2,Œ¿–«-121,241188,241861,241168,241881, «,*,3,*,*
Jiamusi-2,Œ¿–«-121,247084,247855,247064,247875, «,*,3,*,*
Jiamusi-2,Œ¿–«-121,253084,253841,253064,253861, «,*,3,*,*
Jiuquan-1,Œ¿–«-121,471,1209,451,1229, «,*,1,*,*
Jiuquan-1,Œ¿–«-121,6553,7208,6533,7228, «,*,1,*,*
Jiuquan-1,Œ¿–«-121,12598,13279,12578,13299, «,*,1,*,*
Jiuquan-1,Œ¿–«-121,18578,19342,18558,19362, «,*,1,*,*
Jiuquan-1,Œ¿–«-121,24567,25273,24547,25293, «,*,1,*,*
Jiuquan-1,Œ¿–«-121,74711,75269,74691,75289, «,*,1,*,*
Jiuquan-1,Œ¿–«-121,80540,81307,80520,81327, «,*,1,*,*
Jiuquan-1,Œ¿–«-121,86556,87279,86536,87299, «,*,2,*,*
Jiuquan-1,Œ¿–«-121,92640,93289,92620,93309, «,*,2,*,*
Jiuquan-1,Œ¿–«-121,98673,99368,98653,99388, «,*,2,*,*
Jiuquan-1,Œ¿–«-121,104648,105417,104628,105437, «,*,2,*,*
Jiuquan-1,Œ¿–«-121,110649,111316,110629,111336, «,*,2,*,*
Jiuquan-1,Œ¿–«-121,160737,161363,160717,161383, «,*,2,*,*
Jiuquan-1,Œ¿–«-121,166608,167378,166588,167398, «,*,2,*,*
Jiuquan-1,Œ¿–«-121,172643,173351,172623,173371, «,*,3,*,*
Jiuquan-1,Œ¿–«-121,178726,179373,178706,179393, «,*,3,*,*
Jiuquan-1,Œ¿–«-121,184745,185456,184725,185476, «,*,3,*,*
Jiuquan-1,Œ¿–«-121,190718,191488,190698,191508, «,*,3,*,*
Jiuquan-1,Œ¿–«-121,196737,197350,196717,197370, «,*,3,*,*
Jiuquan-1,Œ¿–«-121,246774,247449,246754,247469, «,*,3,*,*
Jiuquan-1,Œ¿–«-121,252680,253448,252660,253468, «,*,3,*,*
Jiuquan-2,Œ¿–«-121,471,1209,451,1229, «,*,1,*,*
Jiuquan-2,Œ¿–«-121,6553,7208,6533,7228, «,*,1,*,*
Jiuquan-2,Œ¿–«-121,12598,13279,12578,13299, «,*,1,*,*
Jiuquan-2,Œ¿–«-121,18578,19342,18558,19362, «,*,1,*,*
Jiuquan-2,Œ¿–«-121,24567,25273,24547,25293, «,*,1,*,*
Jiuquan-2,Œ¿–«-121,74711,75269,74691,75289, «,*,1,*,*
Jiuquan-2,Œ¿–«-121,80540,81307,80520,81327, «,*,1,*,*
Jiuquan-2,Œ¿–«-121,86556,87279,86536,87299, «,*,2,*,*
Jiuquan-2,Œ¿–«-121,92640,93289,92620,93309, «,*,2,*,*
Jiuquan-2,Œ¿–«-121,98673,99368,98653,99388, «,*,2,*,*
Jiuquan-2,Œ¿–«-121,104648,105417,104628,105437, «,*,2,*,*
Jiuquan-2,Œ¿–«-121,110649,111316,110629,111336, «,*,2,*,*
Jiuquan-2,Œ¿–«-121,160737,161363,160717,161383, «,*,2,*,*
Jiuquan-2,Œ¿–«-121,166608,167378,166588,167398, «,*,2,*,*
Jiuquan-2,Œ¿–«-121,172643,173351,172623,173371, «,*,3,*,*
Jiuquan-2,Œ¿–«-121,178726,179373,178706,179393, «,*,3,*,*
Jiuquan-2,Œ¿–«-121,184745,185456,184725,185476, «,*,3,*,*
Jiuquan-2,Œ¿–«-121,190718,191488,190698,191508, «,*,3,*,*
Jiuquan-2,Œ¿–«-121,196737,197350,196717,197370, «,*,3,*,*
Jiuquan-2,Œ¿–«-121,246774,247449,246754,247469, «,*,3,*,*
Jiuquan-2,Œ¿–«-121,252680,253448,252660,253468, «,*,3,*,*
Shanghai-1,Œ¿–«-121,947,1258,927,1278, «,*,1,*,*
Shanghai-1,Œ¿–«-121,7028,7418,7008,7438, «,*,1,*,*
Shanghai-1,Œ¿–«-121,12952,13632,12932,13652, «,*,1,*,*
Shanghai-1,Œ¿–«-121,18902,19663,18882,19683, «,*,1,*,*
Shanghai-1,Œ¿–«-121,25017,25409,24997,25429, «,*,1,*,*
Shanghai-1,Œ¿–«-121,68796,69447,68776,69467, «,*,1,*,*
Shanghai-1,Œ¿–«-121,74695,75455,74675,75475, «,*,1,*,*
Shanghai-1,Œ¿–«-121,80812,81384,80792,81404, «,*,1,*,*
Shanghai-1,Œ¿–«-121,87059,87335,87039,87355, «,*,2,*,*
Shanghai-1,Œ¿–«-121,93092,93535,93072,93555, «,*,2,*,*
Shanghai-1,Œ¿–«-121,99015,99725,98995,99745, «,*,2,*,*
Shanghai-1,Œ¿–«-121,104977,105722,104957,105742, «,*,2,*,*
Shanghai-1,Œ¿–«-121,154835,155534,154815,155554, «,*,2,*,*
Shanghai-1,Œ¿–«-121,160775,161521,160755,161541, «,*,2,*,*
Shanghai-1,Œ¿–«-121,166923,167446,166903,167466, «,*,2,*,*
Shanghai-1,Œ¿–«-121,173162,173421,173142,173441, «,*,3,*,*
Shanghai-1,Œ¿–«-121,179155,179651,179135,179671, «,*,3,*,*
Shanghai-1,Œ¿–«-121,185079,185814,185059,185834, «,*,3,*,*
Shanghai-1,Œ¿–«-121,191056,191774,191036,191794, «,*,3,*,*
Shanghai-1,Œ¿–«-121,240883,241615,240863,241635, «,*,3,*,*
Shanghai-1,Œ¿–«-121,246861,247585,246841,247605, «,*,3,*,*
Shanghai-1,Œ¿–«-121,253037,253508,253017,253528, «,*,3,*,*
Shanghai-2,Œ¿–«-121,947,1258,927,1278, «,*,1,*,*
Shanghai-2,Œ¿–«-121,7028,7418,7008,7438, «,*,1,*,*
Shanghai-2,Œ¿–«-121,12952,13632,12932,13652, «,*,1,*,*
Shanghai-2,Œ¿–«-121,18902,19663,18882,19683, «,*,1,*,*
Shanghai-2,Œ¿–«-121,25017,25409,24997,25429, «,*,1,*,*
Shanghai-2,Œ¿–«-121,68796,69447,68776,69467, «,*,1,*,*
Shanghai-2,Œ¿–«-121,74695,75455,74675,75475, «,*,1,*,*
Shanghai-2,Œ¿–«-121,80812,81384,80792,81404, «,*,1,*,*
Shanghai-2,Œ¿–«-121,87059,87335,87039,87355, «,*,2,*,*
Shanghai-2,Œ¿–«-121,93092,93535,93072,93555, «,*,2,*,*
Shanghai-2,Œ¿–«-121,99015,99725,98995,99745, «,*,2,*,*
Shanghai-2,Œ¿–«-121,104977,105722,104957,105742, «,*,2,*,*
Shanghai-2,Œ¿–«-121,154835,155534,154815,155554, «,*,2,*,*
Shanghai-2,Œ¿–«-121,160775,161521,160755,161541, «,*,2,*,*
Shanghai-2,Œ¿–«-121,166923,167446,166903,167466, «,*,2,*,*
Shanghai-2,Œ¿–«-121,173162,173421,173142,173441, «,*,3,*,*
Shanghai-2,Œ¿–«-121,179155,179651,179135,179671, «,*,3,*,*
Shanghai-2,Œ¿–«-121,185079,185814,185059,185834, «,*,3,*,*
Shanghai-2,Œ¿–«-121,191056,191774,191036,191794, «,*,3,*,*
Shanghai-2,Œ¿–«-121,240883,241615,240863,241635, «,*,3,*,*
Shanghai-2,Œ¿–«-121,246861,247585,246841,247605, «,*,3,*,*
Shanghai-2,Œ¿–«-121,253037,253508,253017,253528, «,*,3,*,*
Shenzhen-1,Œ¿–«-121,18941,19638,18921,19658, «,*,1,*,*
Shenzhen-1,Œ¿–«-121,24898,25623,24878,25643, «,*,1,*,*
Shenzhen-1,Œ¿–«-121,68624,69199,68604,69219, «,*,1,*,*
Shenzhen-1,Œ¿–«-121,74482,75242,74462,75262, «,*,1,*,*
Shenzhen-1,Œ¿–«-121,80642,81107,80622,81127, «,*,1,*,*
Shenzhen-1,Œ¿–«-121,99203,99453,99183,99473, «,*,2,*,*
Shenzhen-1,Œ¿–«-121,104998,105729,104978,105749, «,*,2,*,*
Shenzhen-1,Œ¿–«-121,110984,111667,110964,111687, «,*,2,*,*
Shenzhen-1,Œ¿–«-121,154650,155301,154630,155321, «,*,2,*,*
Shenzhen-1,Œ¿–«-121,160561,161305,160541,161325, «,*,2,*,*
Shenzhen-1,Œ¿–«-121,166787,167133,166767,167153, «,*,2,*,*
Shenzhen-1,Œ¿–«-121,185214,185616,185194,185636, «,*,3,*,*
Shenzhen-1,Œ¿–«-121,191060,191812,191040,191832, «,*,3,*,*
Shenzhen-1,Œ¿–«-121,197079,197701,197059,197721, «,*,3,*,*
Shenzhen-1,Œ¿–«-121,240689,241392,240669,241412, «,*,3,*,*
Shenzhen-1,Œ¿–«-121,246647,247365,246627,247385, «,*,3,*,*
Shenzhen-1,Œ¿–«-121,252980,253117,252960,253137, «,*,3,*,*
Shenzhen-2,Œ¿–«-121,18941,19638,18921,19658, «,*,1,*,*
Shenzhen-2,Œ¿–«-121,24898,25623,24878,25643, «,*,1,*,*
Shenzhen-2,Œ¿–«-121,68624,69199,68604,69219, «,*,1,*,*
Shenzhen-2,Œ¿–«-121,74482,75242,74462,75262, «,*,1,*,*
Shenzhen-2,Œ¿–«-121,80642,81107,80622,81127, «,*,1,*,*
Shenzhen-2,Œ¿–«-121,99203,99453,99183,99473, «,*,2,*,*
Shenzhen-2,Œ¿–«-121,104998,105729,104978,105749, «,*,2,*,*
Shenzhen-2,Œ¿–«-121,110984,111667,110964,111687, «,*,2,*,*
Shenzhen-2,Œ¿–«-121,154650,155301,154630,155321, «,*,2,*,*
Shenzhen-2,Œ¿–«-121,160561,161305,160541,161325, «,*,2,*,*
Shenzhen-2,Œ¿–«-121,166787,167133,166767,167153, «,*,2,*,*
Shenzhen-2,Œ¿–«-121,185214,185616,185194,185636, «,*,3,*,*
Shenzhen-2,Œ¿–«-121,191060,191812,191040,191832, «,*,3,*,*
Shenzhen-2,Œ¿–«-121,197079,197701,197059,197721, «,*,3,*,*
Shenzhen-2,Œ¿–«-121,240689,241392,240669,241412, «,*,3,*,*
Shenzhen-2,Œ¿–«-121,246647,247365,246627,247385, «,*,3,*,*
Shenzhen-2,Œ¿–«-121,252980,253117,252960,253137, «,*,3,*,*
Bar-1,Œ¿–«-131,4751,5414,4731,5434, «,*,1,*,*
Bar-1,Œ¿–«-131,10923,11391,10903,11411, «,*,1,*,*
Bar-1,Œ¿–«-131,16996,17518,16976,17538, «,*,1,*,*
Bar-1,Œ¿–«-131,22951,23670,22931,23690, «,*,1,*,*
Bar-1,Œ¿–«-131,28917,29666,28897,29686, «,*,1,*,*
Bar-1,Œ¿–«-131,35079,35349,35059,35369, «,*,1,*,*
Bar-1,Œ¿–«-131,78886,79516,78866,79536, «,*,1,*,*
Bar-1,Œ¿–«-131,84766,85532,84746,85552, «,*,1,*,*
Bar-1,Œ¿–«-131,90850,91480,90830,91500, «,*,2,*,*
Bar-1,Œ¿–«-131,97023,97474,97003,97494, «,*,2,*,*
Bar-1,Œ¿–«-131,103068,103622,103048,103642, «,*,2,*,*
Bar-1,Œ¿–«-131,109017,109757,108997,109777, «,*,2,*,*
Bar-1,Œ¿–«-131,114994,115720,114974,115740, «,*,2,*,*
Bar-1,Œ¿–«-131,164922,165605,164902,165625, «,*,2,*,*
Bar-1,Œ¿–«-131,170843,171600,170823,171620, «,*,2,*,*
Bar-1,Œ¿–«-131,176951,177547,176931,177567, «,*,3,*,*
Bar-1,Œ¿–«-131,183117,183562,183097,183582, «,*,3,*,*
Bar-1,Œ¿–«-131,189136,189726,189116,189746, «,*,3,*,*
Bar-1,Œ¿–«-131,195084,195839,195064,195859, «,*,3,*,*
Bar-1,Œ¿–«-131,201076,201767,201056,201787, «,*,3,*,*
Bar-1,Œ¿–«-131,250967,251687,250947,251707, «,*,3,*,*
Bar-1,Œ¿–«-131,256924,257667,256904,257687, «,*,3,*,*
Bar-2,Œ¿–«-131,4751,5414,4731,5434, «,*,1,*,*
Bar-2,Œ¿–«-131,10923,11391,10903,11411, «,*,1,*,*
Bar-2,Œ¿–«-131,16996,17518,16976,17538, «,*,1,*,*
Bar-2,Œ¿–«-131,22951,23670,22931,23690, «,*,1,*,*
Bar-2,Œ¿–«-131,28917,29666,28897,29686, «,*,1,*,*
Bar-2,Œ¿–«-131,35079,35349,35059,35369, «,*,1,*,*
Bar-2,Œ¿–«-131,78886,79516,78866,79536, «,*,1,*,*
Bar-2,Œ¿–«-131,84766,85532,84746,85552, «,*,1,*,*
Bar-2,Œ¿–«-131,90850,91480,90830,91500, «,*,2,*,*
Bar-2,Œ¿–«-131,97023,97474,97003,97494, «,*,2,*,*
Bar-2,Œ¿–«-131,103068,103622,103048,103642, «,*,2,*,*
Bar-2,Œ¿–«-131,109017,109757,108997,109777, «,*,2,*,*
Bar-2,Œ¿–«-131,114994,115720,114974,115740, «,*,2,*,*
Bar-2,Œ¿–«-131,164922,165605,164902,165625, «,*,2,*,*
Bar-2,Œ¿–«-131,170843,171600,170823,171620, «,*,2,*,*
Bar-2,Œ¿–«-131,176951,177547,176931,177567, «,*,3,*,*
Bar-2,Œ¿–«-131,183117,183562,183097,183582, «,*,3,*,*
Bar-2,Œ¿–«-131,189136,189726,189116,189746, «,*,3,*,*
Bar-2,Œ¿–«-131,195084,195839,195064,195859, «,*,3,*,*
Bar-2,Œ¿–«-131,201076,201767,201056,201787, «,*,3,*,*
Bar-2,Œ¿–«-131,250967,251687,250947,251707, «,*,3,*,*
Bar-2,Œ¿–«-131,256924,257667,256904,257687, «,*,3,*,*
Jiamusi-1,Œ¿–«-131,0,118,-20,138, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,5373,6136,5353,6156, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,11355,12120,11335,12140, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,17366,17972,17346,17992, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,67706,68157,67686,68177, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,73474,74216,73454,74236, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,79428,80197,79408,80217, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,85444,86194,85424,86214, «,*,1,*,*
Jiamusi-1,Œ¿–«-131,91446,92212,91426,92232, «,*,2,*,*
Jiamusi-1,Œ¿–«-131,97427,98182,97407,98202, «,*,2,*,*
Jiamusi-1,Œ¿–«-131,103456,103999,103436,104019, «,*,2,*,*
Jiamusi-1,Œ¿–«-131,153719,154258,153699,154278, «,*,2,*,*
Jiamusi-1,Œ¿–«-131,159533,160289,159513,160309, «,*,2,*,*
Jiamusi-1,Œ¿–«-131,165503,166269,165483,166289, «,*,2,*,*
Jiamusi-1,Œ¿–«-131,171521,172272,171501,172292, «,*,2,*,*
Jiamusi-1,Œ¿–«-131,177518,178288,177498,178308, «,*,3,*,*
Jiamusi-1,Œ¿–«-131,183500,184241,183480,184261, «,*,3,*,*
Jiamusi-1,Œ¿–«-131,189556,190012,189536,190032, «,*,3,*,*
Jiamusi-1,Œ¿–«-131,239745,240349,239725,240369, «,*,3,*,*
Jiamusi-1,Œ¿–«-131,245596,246360,245576,246380, «,*,3,*,*
Jiamusi-1,Œ¿–«-131,251580,252342,251560,252362, «,*,3,*,*
Jiamusi-1,Œ¿–«-131,257597,258349,257577,258369, «,*,3,*,*
Jiamusi-2,Œ¿–«-131,0,118,-20,138, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,5373,6136,5353,6156, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,11355,12120,11335,12140, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,17366,17972,17346,17992, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,67706,68157,67686,68177, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,73474,74216,73454,74236, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,79428,80197,79408,80217, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,85444,86194,85424,86214, «,*,1,*,*
Jiamusi-2,Œ¿–«-131,91446,92212,91426,92232, «,*,2,*,*
Jiamusi-2,Œ¿–«-131,97427,98182,97407,98202, «,*,2,*,*
Jiamusi-2,Œ¿–«-131,103456,103999,103436,104019, «,*,2,*,*
Jiamusi-2,Œ¿–«-131,153719,154258,153699,154278, «,*,2,*,*
Jiamusi-2,Œ¿–«-131,159533,160289,159513,160309, «,*,2,*,*
Jiamusi-2,Œ¿–«-131,165503,166269,165483,166289, «,*,2,*,*
Jiamusi-2,Œ¿–«-131,171521,172272,171501,172292, «,*,2,*,*
Jiamusi-2,Œ¿–«-131,177518,178288,177498,178308, «,*,3,*,*
Jiamusi-2,Œ¿–«-131,183500,184241,183480,184261, «,*,3,*,*
Jiamusi-2,Œ¿–«-131,189556,190012,189536,190032, «,*,3,*,*
Jiamusi-2,Œ¿–«-131,239745,240349,239725,240369, «,*,3,*,*
Jiamusi-2,Œ¿–«-131,245596,246360,245576,246380, «,*,3,*,*
Jiamusi-2,Œ¿–«-131,251580,252342,251560,252362, «,*,3,*,*
Jiamusi-2,Œ¿–«-131,257597,258349,257577,258369, «,*,3,*,*
Jiuquan-1,Œ¿–«-131,5032,5701,5012,5721, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,11095,11757,11075,11777, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,17086,17834,17066,17854, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,23063,23808,23043,23828, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,29181,29523,29161,29543, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,73319,73711,73299,73731, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,79059,79810,79039,79830, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,85041,85786,85021,85806, «,*,1,*,*
Jiuquan-1,Œ¿–«-131,91120,91779,91100,91799, «,*,2,*,*
Jiuquan-1,Œ¿–«-131,97172,97846,97152,97866, «,*,2,*,*
Jiuquan-1,Œ¿–«-131,103155,103915,103135,103935, «,*,2,*,*
Jiuquan-1,Œ¿–«-131,109140,109862,109120,109882, «,*,2,*,*
Jiuquan-1,Œ¿–«-131,159318,159829,159298,159849, «,*,2,*,*
Jiuquan-1,Œ¿–«-131,165120,165883,165100,165903, «,*,2,*,*
Jiuquan-1,Œ¿–«-131,171125,171856,171105,171876, «,*,2,*,*
Jiuquan-1,Œ¿–«-131,177208,177860,177188,177880, «,*,3,*,*
Jiuquan-1,Œ¿–«-131,183248,183935,183228,183955, «,*,3,*,*
Jiuquan-1,Œ¿–«-131,189225,189992,189205,190012, «,*,3,*,*
Jiuquan-1,Œ¿–«-131,195219,195909,195199,195929, «,*,3,*,*
Jiuquan-1,Œ¿–«-131,245337,245928,245317,245948, «,*,3,*,*
Jiuquan-1,Œ¿–«-131,251185,251955,251165,251975, «,*,3,*,*
Jiuquan-1,Œ¿–«-131,257211,257927,257191,257947, «,*,3,*,*
Jiuquan-2,Œ¿–«-131,5032,5701,5012,5721, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,11095,11757,11075,11777, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,17086,17834,17066,17854, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,23063,23808,23043,23828, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,29181,29523,29161,29543, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,73319,73711,73299,73731, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,79059,79810,79039,79830, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,85041,85786,85021,85806, «,*,1,*,*
Jiuquan-2,Œ¿–«-131,91120,91779,91100,91799, «,*,2,*,*
Jiuquan-2,Œ¿–«-131,97172,97846,97152,97866, «,*,2,*,*
Jiuquan-2,Œ¿–«-131,103155,103915,103135,103935, «,*,2,*,*
Jiuquan-2,Œ¿–«-131,109140,109862,109120,109882, «,*,2,*,*
Jiuquan-2,Œ¿–«-131,159318,159829,159298,159849, «,*,2,*,*
Jiuquan-2,Œ¿–«-131,165120,165883,165100,165903, «,*,2,*,*
Jiuquan-2,Œ¿–«-131,171125,171856,171105,171876, «,*,2,*,*
Jiuquan-2,Œ¿–«-131,177208,177860,177188,177880, «,*,3,*,*
Jiuquan-2,Œ¿–«-131,183248,183935,183228,183955, «,*,3,*,*
Jiuquan-2,Œ¿–«-131,189225,189992,189205,190012, «,*,3,*,*
Jiuquan-2,Œ¿–«-131,195219,195909,195199,195929, «,*,3,*,*
Jiuquan-2,Œ¿–«-131,245337,245928,245317,245948, «,*,3,*,*
Jiuquan-2,Œ¿–«-131,251185,251955,251165,251975, «,*,3,*,*
Jiuquan-2,Œ¿–«-131,257211,257927,257191,257947, «,*,3,*,*
Shanghai-1,Œ¿–«-131,5537,5853,5517,5873, «,*,1,*,*
Shanghai-1,Œ¿–«-131,11471,12093,11451,12113, «,*,1,*,*
Shanghai-1,Œ¿–«-131,17408,18175,17388,18195, «,*,1,*,*
Shanghai-1,Œ¿–«-131,23448,24022,23428,24042, «,*,1,*,*
Shanghai-1,Œ¿–«-131,67374,67908,67354,67928, «,*,1,*,*
Shanghai-1,Œ¿–«-131,73197,73965,73177,73985, «,*,1,*,*
Shanghai-1,Œ¿–«-131,79265,79904,79245,79924, «,*,1,*,*
Shanghai-1,Œ¿–«-131,85499,85835,85479,85855, «,*,1,*,*
Shanghai-1,Œ¿–«-131,91607,91969,91587,91989, «,*,2,*,*
Shanghai-1,Œ¿–«-131,97533,98194,97513,98214, «,*,2,*,*
Shanghai-1,Œ¿–«-131,103478,104244,103458,104264, «,*,2,*,*
Shanghai-1,Œ¿–«-131,109560,110031,109540,110051, «,*,2,*,*
Shanghai-1,Œ¿–«-131,153394,154011,153374,154031, «,*,2,*,*
Shanghai-1,Œ¿–«-131,159269,160033,159249,160053, «,*,2,*,*
Shanghai-1,Œ¿–«-131,165369,165966,165349,165986, «,*,2,*,*
Shanghai-1,Œ¿–«-131,171614,171908,171594,171928, «,*,2,*,*
Shanghai-1,Œ¿–«-131,177672,178087,177652,178107, «,*,3,*,*
Shanghai-1,Œ¿–«-131,183596,184290,183576,184310, «,*,3,*,*
Shanghai-1,Œ¿–«-131,189551,190306,189531,190326, «,*,3,*,*
Shanghai-1,Œ¿–«-131,195704,196007,195684,196027, «,*,3,*,*
Shanghai-1,Œ¿–«-131,239428,240103,239408,240123, «,*,3,*,*
Shanghai-1,Œ¿–«-131,245346,246100,245326,246120, «,*,3,*,*
Shanghai-1,Œ¿–«-131,251477,252028,251457,252048, «,*,3,*,*
Shanghai-1,Œ¿–«-131,257722,257988,257702,258008, «,*,3,*,*
Shanghai-2,Œ¿–«-131,5537,5853,5517,5873, «,*,1,*,*
Shanghai-2,Œ¿–«-131,11471,12093,11451,12113, «,*,1,*,*
Shanghai-2,Œ¿–«-131,17408,18175,17388,18195, «,*,1,*,*
Shanghai-2,Œ¿–«-131,23448,24022,23428,24042, «,*,1,*,*
Shanghai-2,Œ¿–«-131,67374,67908,67354,67928, «,*,1,*,*
Shanghai-2,Œ¿–«-131,73197,73965,73177,73985, «,*,1,*,*
Shanghai-2,Œ¿–«-131,79265,79904,79245,79924, «,*,1,*,*
Shanghai-2,Œ¿–«-131,85499,85835,85479,85855, «,*,1,*,*
Shanghai-2,Œ¿–«-131,91607,91969,91587,91989, «,*,2,*,*
Shanghai-2,Œ¿–«-131,97533,98194,97513,98214, «,*,2,*,*
Shanghai-2,Œ¿–«-131,103478,104244,103458,104264, «,*,2,*,*
Shanghai-2,Œ¿–«-131,109560,110031,109540,110051, «,*,2,*,*
Shanghai-2,Œ¿–«-131,153394,154011,153374,154031, «,*,2,*,*
Shanghai-2,Œ¿–«-131,159269,160033,159249,160053, «,*,2,*,*
Shanghai-2,Œ¿–«-131,165369,165966,165349,165986, «,*,2,*,*
Shanghai-2,Œ¿–«-131,171614,171908,171594,171928, «,*,2,*,*
Shanghai-2,Œ¿–«-131,177672,178087,177652,178107, «,*,3,*,*
Shanghai-2,Œ¿–«-131,183596,184290,183576,184310, «,*,3,*,*
Shanghai-2,Œ¿–«-131,189551,190306,189531,190326, «,*,3,*,*
Shanghai-2,Œ¿–«-131,195704,196007,195684,196027, «,*,3,*,*
Shanghai-2,Œ¿–«-131,239428,240103,239408,240123, «,*,3,*,*
Shanghai-2,Œ¿–«-131,245346,246100,245326,246120, «,*,3,*,*
Shanghai-2,Œ¿–«-131,251477,252028,251457,252048, «,*,3,*,*
Shanghai-2,Œ¿–«-131,257722,257988,257702,258008, «,*,3,*,*
Shenzhen-1,Œ¿–«-131,17474,18098,17454,18118, «,*,1,*,*
Shenzhen-1,Œ¿–«-131,23393,24152,23373,24172, «,*,1,*,*
Shenzhen-1,Œ¿–«-131,29587,29835,29567,29855, «,*,1,*,*
Shenzhen-1,Œ¿–«-131,67242,67616,67222,67636, «,*,1,*,*
Shenzhen-1,Œ¿–«-131,72988,73752,72968,73772, «,*,1,*,*
Shenzhen-1,Œ¿–«-131,79068,79659,79048,79679, «,*,1,*,*
Shenzhen-1,Œ¿–«-131,103526,104201,103506,104221, «,*,2,*,*
Shenzhen-1,Œ¿–«-131,109470,110210,109450,110230, «,*,2,*,*
Shenzhen-1,Œ¿–«-131,153232,153752,153212,153772, «,*,2,*,*
